Photomath - Camera Calculator,http://is1.mzstatic.com/image/thumb/Purple128/v4/47/0d/37/470d3734-caa1-6e99-ffa2-1d602d070db5/source/175x175bb.jpg,"Photomath, Inc.",Free,Education,Version 4.0.1,https://fnd.io/#/us/ios-universal-app/919087726-photomath-camera-calculator-by-photomath-,"Simply point your camera toward a math problem and Photomath will magically show the result with a detailed step-by-step instructions.

Photomath provides:
∙ Camera calculator
∙ Handwriting recognition
∙ Step-by-step instructions
∙ Smart calculator
∙ Graphs (NEW)

Photomath supports arithmetics, integers, fractions, decimal numbers, roots, algebraic expressions, linear equations/inequations, quadratic equations/inequations, absolute equations/inequations, systems of  equations,  logarithms, trigonometry, exponential and logarithmic functions, derivatives and integrals."
Pic Collage - Photo Editor,http://is1.mzstatic.com/image/thumb/Purple118/v4/f2/e0/e4/f2e0e407-7fb3-bb9f-5ea7-ae362be23bd3/source/175x175bb.jpg,Cardinal Blue,Free,Photo & Video,Version 7.22.9,https://fnd.io/#/us/ios-universal-app/448639966-pic-collage-photo-editor-by-cardinal-blue,"Download the best app for easily editing photos and creating photo grids and collages for the fall season . Choose from hundreds of photo grid layout and sizes, exclusive stickers, background patterns and textures, and now, with our latest feature, draw on your collages with “Doodle”!

Join over 160 MILLION people who use PicCollage as their #1 collage maker and photo grid app!

""Whether you're 6 or 106, you'll find the free Pic Collage app an excellent way to dress up your photo collection and share your handiwork."" -USA Today

""You can impress your mother, brag to your co-workers, and make your vacation look even better than it really was, all before you pack your suitcase to return home ... It could be the fastest way you'll ever find to organize a batch of photos ... Also makes gorgeous emails and can turn your image into a real postcard."" - LA Times and Newsday 

Easy and Fast
Create a photo collage in seconds with our easy-to-use photo grid feature. Choose from a wide variety of grid layouts and pre-designed cards or use freestyle mode to create a photo collage on your own, unique style! Change the size of your photo collage with the touch of a button and share to Instagram, Twitter, Facebook or even print it out on a custom phone case!


Stickers for Every Occasion
Decorate your collage with thousands of seasonal, fun and artsy stickers! Enjoy exclusive content from huge brands such as Hello Kitty, Pac-Man, tokidoki, Barbie and many more!

Unleash Your Creativity
Customize the photo border, background, photo grid, filter and more with our photo editor! You can even use our web search feature to find the perfect photos to add to your collage.  Not feeling creative?  No worries, we got you covered.  Just choose the photos you want to use, and we will suggest different layouts and patterns for you!

Gifting Made Easy with Cards
Choose from hundreds of FREE pre-designed cards and templates created for every occasion such as birthdays, holidays, weddings, anniversaries, graduation and newborn babies!  Want something more than a card?  Print your collages out on high-quality phone cases directly from our app!

Awesome Features
- Import multiple photos from your camera roll, Facebook or Instagram.
- Use grid layouts and select multiple photos to make a photo collage in seconds! 
- Choose cards and instantly send greetings for holidays and special occasions.
- Create freestyle collages and make a scrapbook of special moments.
- Draw on photos using different strokes and colors with our latest and greatest Doodle tool!
- Create a photo cut-out with our easy-to-use image cutting tool.
- Choose from a growing stock of exclusive stickers and backgrounds!
- Add GIFs to your collages and share them as looping videos to Facebook, Instagram, Snapchat and more.
- Print your photo collage at home or on a custom phone case, at the touch a button!
- Join a large social community of creative users, which you can follow and even remix their collages.

Recent Updates
- Draw on your collages with our latest and greatest Doodle feature!
- More grid layouts.
- Find the card you want faster with our new Card selector layout categorized by occasion.
- New seasonal sticker and background packs for Autumn.
- Instant collages with multiple layout options by tapping the plus button.
- Fullscreen canvas sizes that fit Snapchat and Instagram stories!
- Computer generated background removal for your photos within the clipping feature!

We’re so happy you chose us as your favorite photo collage and photo editor app and excited to see what you make!

PicCollage(TM) and “Pic Collage” are trademarks of Cardinal Blue Software. For more detailed terms of service: cardinalblue.com/tos"
Pinterest,http://is1.mzstatic.com/image/thumb/Purple118/v4/bf/83/2b/bf832b26-4d4b-c789-56d2-736b53014933/source/175x175bb.jpg,Pinterest,Free,Social Networking,Version 6.37,https://fnd.io/#/us/ios-universal-app/429047995-pinterest-by-pinterest,"Pinterest is full of possibilities to design your life. Discover recipes, style inspiration, projects for your home and other ideas to try.

Just some of the things you can do with Pinterest:

• Find everyday ideas you love—what to make for dinner, what to put on your walls, what to wear and more ideas for every part of your life.

• Save ideas for later—organize ideas by topic, so they’re always easy to find.

• Search by keyword or with your camera—discover ideas inspired by anything you point the Pinterest camera at.

• Collaborate with friends—save ideas together for your next group trip, party or project. 

• Save ideas you find around the web—just use the Pinterest’s Save button on your mobile browser."
Plague Inc.,http://is5.mzstatic.com/image/thumb/Purple128/v4/3c/82/52/3c825248-5887-e744-0a2e-abd444d2972d/source/175x175bb.jpg,Ndemic Creations,$0.99,Games,Version 1.14.2,https://fnd.io/#/us/ios-universal-app/525818839-plague-inc-by-ndemic-creations,"Can you infect the world? Plague Inc. is a unique mix of high strategy and terrifyingly realistic simulation. 

Your pathogen has just infected 'Patient Zero'. Now you must bring about the end of human history by evolving a deadly, global Plague whilst adapting against everything humanity can do to defend itself. 

Brilliantly executed with innovative gameplay and built from the ground up for iPhone & iPad, Plague Inc. evolves the strategy genre and pushes mobile gaming (and you) to new levels. It’s You vs. the world - only the strongest can survive! 

◈◈◈ #1 top game globally with well over a billion games played ◈◈◈

Plague Inc. is a global hit with almost a million 5 star ratings and features in newspapers such as The Economist, New York Post, Boston Herald, The Guardian and London Metro! 

The developer of Plague Inc. was invited to speak at the CDC in Atlanta about the disease models inside the game!

▶ “The game creates a compelling world that engages the public on serious public health topics” – The Centers for Disease Control and Prevention
▶ “Best Tablet Game” - New York Daily News 
▶ “Plague Inc. will snag your attention in all the right ways and keep it there” - Touch Arcade 
▶ “No denying Plague Inc.'s high-level of quality” - Modojo 
▶ “Plague Inc. should not be as much fun as it is” – London Metro 
▶ “Will leave you hoping to destroy the world, all in the name of a bit of fun” – Pocket Lint 
▶ “Plague Inc.'s gameplay is infectious” - Slide to Play 
▶ Winner – “Overall Game of the Year” – Pocket Gamer
▶ “Killing billions has never been so fun” – IGN 

◈◈◈

Features: 
● Stunning retina graphics with a highly polished interface (Contagion guaranteed) 
● Highly detailed, hyper-realistic world with advanced AI (Outbreak management) 
● Comprehensive in-game help and tutorial system (I am Legendarily helpful) 
● 12 different disease types with radically different strategies to master (12 Monkeys?) 
● Full Save/Load functionality (28 Saves Later!) 
● 50+ countries to infect, hundreds of traits to evolve and thousands of world events to adapt to (Pandemic evolved) 
● Full game support for scoreboards and achievements 
● Expansion updates add the mind controlling Neurax Worm, the zombie producing Necroa Virus, Speed Runs and real life Scenarios!

Localised in English, German, Spanish, Brazilian Portuguese, Italian, French, Japanese, Korean, Simplified Chinese, Traditional Chinese and Russian. (more coming soon) 

P.S. Give yourself a pat on the back if you got all the themed literature references! 

Special sale price to celebrate being one of the most popular paid iPhone games ever!

◈◈◈

Like Plague Inc. on Facebook: 
facebook.com/PlagueInc 

Follow me on Twitter: 
twitter.com/NdemicCreations"
PlantSnap Plant Identification,http://is5.mzstatic.com/image/thumb/Purple118/v4/f4/e5/cc/f4e5cc68-194b-ce48-4c8b-40a46bf52fba/source/175x175bb.jpg,"PlantSnap, Inc.",$3.99,Education,Version 1.9,https://fnd.io/#/us/iphone-app/1234702272-plantsnap-plant-identification-by-plants,"Instantly identify plants, flowers and trees with PlantSnap by Earth.com, the mobile app built to help you identify plants and trees in a snap!

Have you ever been on a hike, walking through a garden or simply on an afternoon walk and wondered what species that plant, flower or tree was? Simply take a picture of the plant or tree, and PlantSnap will tell you what it is in seconds, using its robust plant database. Best of all, PlantSnap is Ad-Free - so you can snap away, uninterrupted!

Bridge the gap between technology and nature. With Plantsnap, you can reconnect to the natural world around you and learn about nearby plants, or browse our gallery to discover new and exotic plants all across the globe.  Whether you find peace and mindfulness from hiking, or if you are interested in studying nature, Plantsnap has the resources and technology you need.

PlantSnap is powered by deep learning and artificial intelligence, meaning that it actually learns and improves with every image you feed it. Every image you take makes PlantSnap better and adds to the growing Plant Database. Get out there and start PlantSnapping!

PlantSnap Features:

Identify Plants with Your Camera
• Instantly learn the name of plants, flowers and trees with a picture!
• Snap a picture with your camera, plug the picture into PlantSnap and watch the Plant Database name the plant!

Plant Database
• Our database is global and our results are instantaneous. There are currently 315,000 plant species in our database, most with photos and descriptions.
• PlantSnap can currently recognize 103,000 species of plants and trees, which covers species across the entire planet. We are adding 50,000 species per month to the algorithm, updated automatically, no extra charge. If you find a species we can't recognize, please email it to us!
• PlantSnap hopes to fully cover almost every known plant species on Earth by the end of 2017!

Plant Identification & Learning Algorithms
• 103,000 species currently trained into the algorithm, and our algorithm is learning 50,000 new species per month
• PlantSnap will update automatically for you every time we add a new batch of species, no additional fees required

Identify Plants without Ads
• Need to identify a plant while hiking? Planting a new garden and want exotic plants? Start identifying plants without pesky ads!

Discover the World Around You
• Reconnect with the outside world. Rediscover nature with the help of a botanist in your pocket.
• Gamify your hikes with friends and family! Plantsnap lets you build a library of every plant, tree or flower you've snapped. See how many you can collect!
• Get some fresh air and improve your mood! Plantsnap connects the divide between technology and nature.
• Connecting to nature can be good for mindfulness or spirituality. Whether you’re an avid hiker on the trails or a botanist in a garden, quickly gain knowledge of the plants around you.

Stop wondering what those plants, flowers or trees are called, and instantly know their name by snapping a picture! Have access to our growing Plant Database, and stay up-to-date on new plant species!

Download PlantSnap now and start PlantSnapping!

**Be sure to watch our instructional video to get the most accurate results!**
**Please check your email after purchasing for more detailed information.**

We are looking to make Plantsnap better all the time. Please leave your feedback in the app to help Plantsnap grow!"
Poshmark,http://is3.mzstatic.com/image/thumb/Purple118/v4/c9/87/71/c98771c1-f260-7e66-7ebb-1caba1103676/source/175x175bb.jpg,"Poshmark, Inc.",Free,Shopping,Version 2.88.01,https://fnd.io/#/us/ios-universal-app/470412147-poshmark-by-poshmark-inc,"Poshmark is the leading marketplace to buy and sell fashion.

***Shop over 5,000 brands in every size—including plus size, petites, and juniors—at up to 70% off retail
***Sell and turn your closet into cash. List your items for free!

Shop. Sell. Style. Party.

SHOP
Whatever you’re shopping for, Poshmark’s got it—for much less than at discount clothing retailers and outlets like Nordstrom Rack and TJ Maxx. With over a million dollars worth of new and gently used merchandise added to the marketplace daily, you will find amazing fashion and beauty finds from the hottest brands like Louis Vuitton, Michael Kors, MAC Cosmetics, Nike, Brandy Melville and more!

STYLE
Need ideas for what to wear to your next date or that upcoming wedding? Do you hate getting dressed in the morning? Poshmark has millions of of outfit ideas for you. Shop the personal style and closets of other Poshers today, or request to be styled by your favorite Stylist!

SELL: CONSIGN YOUR CLOSET
Do you have items in your closet that didn’t work out? Maybe a designer handbag, statement shoes, or even your old wedding dress you wore once and won’t ever wear again? Poshmark is the #1 online consignment solution for a girl to sell her unwanted clothing in order to buy new things she’s coveting, providing an alternative to Goodwill and other consignment stores like Buffalo Exchange. 1 in 50 American women have their closets open for sale on Poshmark—you could be next!

PARTY
Party on the go, no matter where you’re at! Join the thousands of women who come together three times a day, seven days a week to participate in our themed virtual Posh Parties. Create new listings, share and shop together! Have Tory Burch, Forever 21, or Zara on the brain? There’s a party for you. 

WHAT PEOPLE ARE SAYING
“I’m obsessed with the shopping app Poshmark.” —Refinery 29
“I have saved so much money shopping on Poshmark, I don’t think I’ll ever pay full retail again.” —Caroline, a Poshmark user
“It was such a hassle dropping clothes off to Goodwill and other consignment shops, plus who wants to throw out a perfectly good purse that you know another woman will LOVE?” —Crystal, a Poshmark user
“I tried Vinted, Threadflip, and Thredup, but nothing sold — girls on those apps don’t want to spend much. On Posh, on the other hand, there are so many eager girls ready to shop my closet!” —Justine, a Poshmark user
 
Don’t waste another precious moment with other discount fashion retailers or consignment solutions. Poshmark will change the way you shop for clothing and fashion. Try us out today!"
Pureple Outfit Planner,http://is5.mzstatic.com/image/thumb/Purple118/v4/bb/22/38/bb223801-b5f9-8b8b-1f22-29e989413e53/source/175x175bb.jpg,Iceclip,Free,Lifestyle,Version 3.36,https://fnd.io/#/us/ios-universal-app/628106373-pureple-outfit-planner-by-iceclip,"Free and unlimited !!! As featured on Refinery29, StarTribune, Washington Post: Pureple is #1 outfit planner and closet organizer app in iTunes. It's a fashion app that suggests you outfits from your own wardrobe. It's FREE! 

WHY PUREPLE?

In addition to everything common outfit app and closet organizer apps offer, Pureple 

- Provides the easiest and fastest way to create your virtual closet, e.g. add from web directly; edit multiple items at a time.
- As a virtual stylist, Pureple suggests you outfits from your own wardrobe by learning your style.
- Friends and style savvy Pureple community can visit your closet and make outfits for you (if you allow). You can make outfits for them, too.
- Customizable and flexible to meet your needs. 
- Supports multiple devices and cloud backup*  
- Perfect for capsule wardrobe planning and management.


A closet full of clothes, yet nothing to wear. Sounds familiar? 
Ending up wearing same ten favorites over and over? 

Would like to save time and remove guesswork in the morning?

Get the most out of what you already have in your closet. Catalog your closet (clothes, shoes, accessories, makeup, hairstyles, wishlist etc.) with Pureple and
- Access it anytime anywhere.
- See what you have at a glance and wisely organized.
- Plan your outfits in advance, at your convenience.
- See all your outfits containing a particular item, ask for outfit suggestions for an item.

You can take pictures, import existing pictures from photo library or add items directly from web. 
Organize your items by category, season, occasion, color, brand and size. 
Add your own categories/occasions/brands/colors/weather/size ... with no limitations.
With powerful filtering capabilities, see exactly what you are looking for in seconds.
Create your own lookbook, stylebook.

While shopping, choose smart pieces that will integrate nicely into your wardrobe. Minimize impulse buys or duplicate purchases. 

Keep track of when you wear an outfit or plan outfits for an upcoming event with Pureple calendar.  Share your ootd/lotd to social networks. Discover new trends, get style inspiration and ideas from Pureple community. Easily exchange style advice.

Easily prepare packing list for upcoming trips.

Pureple is for men and women, any age and lifestyle as it can be customized. Either use it as a planning and productivity tool alone or enjoy social features and style suggestions.

Did we mention usage statistics, an awesome background eraser and crop functionality for your photos? And outfit maker with zoom, rotate, arrange, edit support?

Backup with the built-in iCloud/iTunes backup and restore tools to keep your data safe if something goes wrong with your device. 

Pureple is a beautiful, feature-packed style assistant with unmatched functionality.

Pureple-Pro in app purchase:

Upgrading to Pro version is optional. Pureple is fully functional as free. Optional upgrade to Pro version allows: 
   - Using Pureple on multiple devices, allowing access to your wardrobe from multiple phones, iPad, iPhone, iPod etc. 
   - Cloud backup. Your closet is backed up with iTunes/iCloud backups free of charge. With pro upgrade, it is also backed up on Cloud. 
   - Disables ads.

Pro version is subscription based for $1.99/month. It's auto-renewed unless subscription is terminated 24 hours before renewal. Subscription can be cancelled any time and you can continue using Pureple as a free app. With only one-month's subscription for $1.99, you can copy your closet as many devices as you like and then cancel after a month.

Our Privacy policy and terms of use are located at pureple.com

Pureple on Social Media:
Instagram: instagram.com/purepleapp
Twitter: twitter.com/purepleapp
Facebook: facebook.com/Purepleapp
Pinterest: pinterest.com/purepleapp
Blog: purepleapp.wordpress.com
SnapChat: PurepleApp

Pureple is updated at least once a month with your feedback."
Puzzledom,http://is2.mzstatic.com/image/thumb/Purple118/v4/7e/2d/79/7e2d7932-72c8-e018-eb4f-f7a1b6f8adf6/source/175x175bb.jpg,chengwei wu,Free,Games,Version 3.04,https://fnd.io/#/us/ios-universal-app/1261300725-puzzledom-by-chengwei-wu,"A collection of the best and most addictive logic puzzles, with minimalist graphics and unique level design!

""Puzzledom"" merges the best puzzles like Connect, Blocks, Rolling Ball and Escape, which are easy to learn and fun to master into one game collection.
As a puzzle lover, you don't need to spend much time on searching new brain teasers any more. We will give you a ONE-STOP game experience from now on! 

""Puzzledom"" collection currently has:
Connect 
Connect is a simple game involving connecting dots with the same color. When you draw the lines, please make sure the lines don't cross over each other. All the spaces should be filled. 

Blocks
Blocks is a classic puzzle that you need to fill the entire board with different shapes of blocks. Just drag the right block, move it onto the board and match the right place. It's a perfect logic game for brain training.

Rolling Ball 
Rolling Ball is a path guiding game that you need to slide the blocks to create a channel, making the white ball move from the starting point to the end point.

Escape 
Escape is a well-known game, called Chinese Sliding-Block. The goal is to move the red block to the exit. This game will test your observation skills.

More puzzles coming soon
We are now working hard on developing new challenging puzzle games. Puzzledom will be the king of brain teasers!


FEATURES
• Tons of manually designed levels 
Over 2000 free levels inside and more funny levels are under development. 

• Easy but funny game play
We only put the best puzzles inside, which will make you cannot stop once you start playing.

• Minimalist graphics
The art design is simple but beautiful. It's a game for all ages.

• Playing the game with your friends
We will support online rank list soon! You can challenge your friends by achievements and the leader board. 

• No time limit
Unlike Match 3 games, puzzledom does not have a time limit. You can play it anytime even without WIFI. You can use hints to unblock obstacles when you feel struggled in some levels.

Enjoy the game with your family ;) 
If you have any good ideas about Puzzledom, please send us an email in the game!"
Real Guitar Pro,http://is1.mzstatic.com/image/thumb/Purple128/v4/f1/72/bc/f172bc1a-ad58-ab08-27f3-e5d893e08ea4/source/175x175bb.jpg,Gismart,$4.99,Games,Version 3.5.12,https://fnd.io/#/us/ios-universal-app/424059280-real-guitar-pro-by-gismart,"From now on all you need to play guitar is your iPhone or iPad and the #1 guitar playing app - Real Guitar! 

You’ve just come up with the greatest riff of all time and can’t wait to rock it out. But your trusty Gibson Les Paul or Yamaha is not at hand and there’s no guitar center or even a small guitar store in sight…. A nightmare way too familiar to any guitar player. Worry not for Real Guitar app got your back! 

Real Guitar is one of the most realistic guitar simulator apps featuring a user-friendly interface and an awesome sound quality. All sounds have been recorded from live guitar. With the help of Real Guitar you can easily strum, pluck, and strike the strings to play the chords of any complexity and figure out your favourite tunes or make up your own. You can learn and master new chords and jingles with Real Guitar, as well. 

◆◆◆ Main Features ◆◆◆

Different Types of Guitars

◉ Classical Guitar
◉ Acoustic Guitar
◉ Electric Guitar
◉ 12 String Guitar

Guitar Playing Modes

◉ Left Handed Guitar
◉ Right Handed Guitar
◉ Various Strumming Patterns (pick, fingers)
◉ Solo Note animation (see which notes you play on the go)
◉ Guitar Chords Mode (great way to practice strumming)
◉ Solo Mode

Guitar Chords and Tabs

◉ Guitar Chords Charts Library with Chords Finder
◉ Guitar Tabs for beginners and pros (aka Guitar Tablatures)
◉ Songbook to help you learn to play guitar songs

Audio 

◉ Amazingly realistic guitar sounds
◉ Supports Audiobus/Inter-App Audio (You can send audio stream to GarageBand or add different sound effects)
◉ MIDI Out

Whether you only want to learn how to play guitar chords or are a seasoned shredder you will love Real Guitar. It’s very much like the real thing in so many ways...oh, and did we mention there’s no need to change guitar strings?"
Remind: School Communication,http://is2.mzstatic.com/image/thumb/Purple128/v4/ba/6d/b3/ba6db305-106e-9d84-12c0-a83f06c86c47/source/175x175bb.jpg,remind101,Free,Education,Version 8.7.1,https://fnd.io/#/us/ios-universal-app/522826277-remind-school-communication-by-remind101,"Remind is a K-12 communication platform that helps educators reach students and parents where they are. By connecting your school community with fast, effective messages, Remind helps you succeed together.

* Send text messages to any phone.
* Message a class, a person, or just a small group.
* Translate messages into more than 70 languages.
* Share photos, handouts, and other files.

More than 23 million educators, students, and parents use Remind in 90% of U.S. public school districts.

Hop over to our site to learn more: remind.com"
Rider,http://is1.mzstatic.com/image/thumb/Purple128/v4/1e/f0/9a/1ef09aa1-5491-0266-b670-b7ca41bc4408/source/175x175bb.jpg,Ketchapp,Free,Games,Version 1.2.1,https://fnd.io/#/us/ios-universal-app/1229618961-rider-by-ketchapp,"Get ready for some flippin' action!

Perform insane stunts while you cruise through the never-ending world of Rider! Grab your motorcycle and start flipping like a maniac!

◉ Complete 100 Challenges
◉ Collect 40 Awesome Bikes (including 4 Secrets)
◉ Receive Daily Rewards
◉ Complete all 32 Levels
◉ Unlock 10 Themes
◉ Compare your highscore with players worldwide
◉ Make insane stunts!

Download now and push your skills to the limit in Rider!"
Ringtones for iPhone.,http://is4.mzstatic.com/image/thumb/Purple118/v4/c8/7b/29/c87b29d3-50cf-24a2-a4d2-c74a01582b74/source/175x175bb.jpg,Ringtones Free,$2.99,Music,Version 1.6,https://fnd.io/#/us/iphone-app/1037830332-ringtones-for-iphone-by-ringtones-free,"ALL NEW Ringtones Catalog with fresh ringtones - check out now! 

Browse, Create and Customize 
UNLIMITED Ringtones, Text Tones and Alert Tones! 

Now you have the ability to personalize your iPhone by adding or creating your own ringtones, text tones and other alert tones. Choose the soundtrack you want to use as your ringtone, specify the type of your alert, then choose the required segment from the audio track and tap ‘save’. It’s really easy! 

App Key Features: 

- Full iPhone 8/8 Plus support

- All new ringtones catalog with freshest ringtones 

- Dozens of thematic categories: Funny Sounds, Top, Christmas Tones, Classical, OST, Effects and many more! 

- Browse featured, most popular or newest Ringtones 

- Create unlimited ringtones using songs from your Library 

- Create unlimited text tones and alert tones (iOS 7.0 and later) 

- Use the microphone to record ringtones, text tones and alert tones 

- Organize & edit your saved ringtones, text tones and alert tones in “My Tones” library 

Download our latest ringtones app now and get cool popular mobile ringtones, including Christmas, Bollywood, Punjabi, Hindi, Arabic, Country, Funny ringtones and many more! Just select gratis ring tones in our catalog and app downloader will transfer them to your phone. Use our ringtone maker to convert mp3 songs from your library or make your own best music ringtone for free with ringtone editor. Replace your old default sms message/mail/calendar/alarm tones with our brand new ringtones!
 
Please note that you will have to sync your device with iTunes in order to transfer your downloads.

Notes: 
- To install your ringtones, sms/mail/calendar/alarm and other tones and alerts you will have to follow our instructions and then sync your device with iTunes 
- Sms/mail/calendar/alarm and other tones and alerts setup is available only for iOS 7.0 and later
- iPhone 3G is not supported"
RollerCoaster Tycoon® Classic,http://is1.mzstatic.com/image/thumb/Purple127/v4/7f/84/6e/7f846e4e-3fed-6e4a-6fba-021d38344cde/source/175x175bb.jpg,Atari,$5.99,Games,Version 1.1.7,https://fnd.io/#/us/ios-universal-app/1113736426-rollercoaster-tycoon-classic-by-atari,"RollerCoaster Tycoon® Classic is a new RCT experience, combining the best features from two of the most successful and beloved RCT games in the series’ history – RollerCoaster Tycoon® and RollerCoaster Tycoon® 2. 
Create and run amazing parks complete with the most outrageous rides imaginable.  RCT Classic includes a mixture of authentic playability, depth of gameplay and unique graphical style of Chris Sawyer’s original best-selling RollerCoaster Tycoon® PC Games, now enhanced for handheld devices.
Packed with content, players can enjoy designing and building roller coasters and rides, landscaping parks and managing the staff and finances to keep their guests happy and the money flowing in.

Can you become the next RollerCoaster Tycoon? 

PLEASE NOTE: Additional content for RollerCoaster Tycoon® Classic is available via In-App Purchase, specifically the three expansion packs: Wacky Worlds, Time Twister and Toolkit. The expansion packs are the ONLY content that require an In-App Purchase and In-App Purchases are not used anywhere else in the game.

Key Features:

•The Original RollerCoaster Sim: Experience all the fun from the original RollerCoaster Tycoon® and RollerCoaster Tycoon® 2 games, with a new app that combines the best elements of both classic titles.

•Coaster Construction: Create incredible roller coasters – Quickly build a pre-made design or use the intuitive piece-by-piece building tools to design and theme your own unique rides.

•Park Designer: Keep your guests happy by building gentle or wild rides, food and drink stalls, water rides, and even transport rides to take them around the park; Customize your park by building scenery, fine-tuning the landscape, and routing the footpaths.

•Park Management: Run your park’s marketing and finances to make a profit while attracting more guests; Organize your staff to keep the park running well and looking its best.

•Exciting Environments: Build the ultimate theme park in a variety of challenging environments, from the tranquility of Forest Frontiers to the bustling commerce of Megaworld Park.

•Park Scenarios: Progress through 95 classic park scenarios from RollerCoaster Tycoon® and RollerCoaster Tycoon® 2.

•	Authentic Gameplay: Classic-style characterful isometric graphics and original amusement park music and sound effects.

•	Packed with Content: Includes hundreds of types of roller coasters and rides, and dozens of different shops, stalls, and facilities.

Additional Content Available with In-App Purchases: 

1)Wacky Worlds Expansion Pack: 
Find your passport and pack your bags!  Wacky Worlds takes players on the ultimate trip around the globe in 17 new park scenarios!  Includes exotic rides, profitable concessions and the most famous landmarks known to man including the Eiffel Tower, Big Ben, Statue of Liberty, Great Wall of China and more!  Each location is packed with opportunities for success, fun and unique challenges.

2)Time Twister Expansion Pack:
Travel through time with 14 new park scenarios based on historical and fantasy time-themes and build a park that is truly a blast from the past (or future if you like).  Play in a Prehistoric amusement park decorated with huge animated T-Rex’s and coasters such as the Raptor Ride, or choose from Mythological times, the Dark Ages, the Rock & Roll crazed ‘50s, the Future or the Roaring Twenties.

3)Toolkit:
Park Scenario Editor:  Design and build your own amazing parks – Make them as easy or as challenging as you want, using your choice of scenery and rides!  Includes a number of Six Flags parks to get you started.

Ride Designer:  Build, test, fine-tune and theme your own awesome roller coaster designs in the Ride Designer before saving them for use while playing!

Import and Export:  Share your saved parks, park scenarios and ride designs with friends, and try out their creations too!  (Includes the ability to import most saved parks and scenarios created with the original RollerCoaster Tycoon 2 PC game)."
Rolly Vortex,http://is2.mzstatic.com/image/thumb/Purple128/v4/f1/fa/3f/f1fa3fe7-8d63-d8f2-c862-c01e883841c8/source/175x175bb.jpg,Voodoo,Free,Games,Version 1.3.3,https://fnd.io/#/us/ios-universal-app/1231932402-rolly-vortex-by-voodoo,"Roll quickly, be alert, manage your way through the obstacles, score high and challenge friends"
Sandbox Coloring,http://is5.mzstatic.com/image/thumb/Purple128/v4/db/6e/cc/db6ecc19-72ee-45d1-4d19-b230dfab46b1/source/175x175bb.jpg,Alexey Grigorkin,Free,Entertainment,Version 1.0.9,https://fnd.io/#/us/ios-universal-app/1237405816-sandbox-coloring-by-alexey-grigorkin,"Kids and adults love to color by numbers and we've got a bunch for you to choose from.

""Color by number pages are a great way to teach your kids or students basic number recognition, how to use a legend, and it will give them the opportunity to work on their fine motor skills.""

""This is a great activity to practice your drawing skills. It’s also fun for any age to try to finish the drawing.""

SANDBOX UNLIMITED SUBSCRIPTION:
- You can subscribe for unlimited access to Sandbox content.
- The subscriptions are $2.99 weekly,  $7.99 monthly, $39.99 annually*.
- You'll be able to access unlimited coloring pages for the duration of your subscription.
- Payment will be charged to iTunes Account at confirmation of purchase.
- Subscription automatically renews unless auto-renew is turned off at leat 24-hours before the end of the current period.
- Account will be charged for renewal within 24-hours prior to the end of the current period at the cost of the chosen subscription.
- Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase.
- No cancelation of the current subscription is allowed during active subscription period.
- You can read privacy policy and terms of use at grigorkin.com/pub/terms.html.
- Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that content.

*Prices are equal to the value that ""Apple's App Store Matrix"" determines is the equivalent of the subscription price in$USD.

Terms of Service and Privacy Policy - grigorkin.com/pub/terms.html

Questions? Ask: alexey@grigorkin.com"
